737, -3100
738, -2604
739, -279
740, -985
741, 1653
742, -1802
743, 1528
744, -2714
745, 1368
746, -2089
747, 2970
748, -1248
749, 5924
750, -2379
751, 6887
752, -6332
753, 3940
754, -10000
755, -1157
756, -10169
757, -4475
758, -6451
759, -3809
760, -1840
761, -336
762, 210
763, 2620
764, -762
765, 3016
766, -2684
767, 2318
768, -3012
769, 2894
770, -2594
771, 4849
772, -3254
773, 5692
774, -6183
775, 3306
776, -9469
777, -1358
778, -9752
779, -4907
780, -5999
781, -4403
782, -1106
783, -291
784, 1292
785, 3397
786, 59
787, 4402
788, -2700
789, 3294
790, -4129
791, 2697
792, -3865
793, 3593
794, -3902
795, 4318
796, -6132
797, 2635
798, -8684
799, -1544
800, -8926
801, -4714
802, -5552
803, -4281
804, -617
805, -209
806, 2000
807, 4140
808, 591
809, 5612
810, -2872
811, 4101
812, -5277
813, 2416
814, -5289
815, 2282
816, -4748
817, 2839
818, -5662
819, 1699
820, -7653
821, -1505
822, -8035
823, -4490
824, -5034
825, -4020
826, -313
827, 7
828, 2540
829, 4689
830, 1077
831, 6485
832, -3005
833, 4637
834, -6284
835, 2058
836, -6709
837, 1006
838, -5575
839, 1276
840, -5227
841, 876
842, -6370
843, -1420
844, -6808
845, -3969
846, -4436
847, -3451
848, -235
849, 427
850, 2595
851, 5082
852, 1236
853, 7023
854, -3317
855, 5158
856, -7174
857, 1561
858, -7958
859, -280
860, -6214
861, -156
862, -4869
863, 18
864, -4983
865, -1271
866, -5422
867, -3043
868, -3773
869, -2735
870, -263
871, 806
872, 2354
873, 5245
874, 1132
875, 7313
876, -3477
877, 5172
878, -7758
879, 1184
880, -8827
881, -1607
882, -6730
883, -1544
884, -4287
885, -644
886, -3545
887, -703
888, -3849
889, -1933
890, -3157
891, -1818
892, -574
893, 1146
894, 1569
895, 5326
896, 551
897, 7259
898, -3720
899, 5201
900, -8182
901, 668
902, -9486
903, -2813
904, -7077
905, -2860
906, -3666
907, -1155
908, -2102
909, -118
910, -2374
911, -664
912, -2521
913, -718
914, -1037
915, 1389
916, 644
917, 5060
918, -214
919, 6932
920, -4166
921, 4897
922, -8365
923, 178
924, -9769
925, -3664
926, -7109
927, -3985
928, -3005
929, -1611
930, -893
931, 525
932, -1098
933, 844
934, -1963
935, 417
936, -1577
937, 1691
938, -452
939, 4451
940, -1060
941, 6130
942, -4346
943, 4486
944, -8372
945, -262
946, -9731
947, -4346
948, -6891
949, -4777
950, -2374
951, -1951
952, 467
953, 1111
954, 20
955, 2241
956, -1740
957, 1721
958, -2353
959, 1947
960, -1703
961, 3612
962, -1913
963, 5188
964, -4624
965, 3639
966, -8099
967, -624
968, -9358
969, -4790
970, -6666
971, -5297
972, -1770
973, -2104
974, 1433
975, 1784
976, 1103
977, 3535
978, -1362
979, 2843
980, -3088
981, 2080
982, -3088
983, 2793
984, -2836
985, 3845
986, -4587
987, 2744
988, -7432
989, -843
990, -8659
991, -4763
992, -6218
993, -5398
994, -1253
995, -2000
996, 2218
997, 2382
998, 1874
999, 4612
1000, -1338
1001, 3779
1002, -4115
1003, 2136
1004, -4560
1005, 1730
1006, -3978
1007, 2299
1008, -4532
1009, 1861
1010, -6611
1011, -1110
1012, -7678
1013, -4526
1014, -5571
1015, -5148
1016, -1006
1017, -1792
1018, 2685
1019, 2952
1020, 2369
1021, 5546
1022, -1233
1023, 4562
1024, -4817
1025, 2040
1026, -5844
1027, 710
1028, -4924
1029, 927
1030, -4511
1031, 929
1032, -5492
1033, -1123
1034, -6491
1035, -3978
1036, -4814
1037, -4619
1038, -843
1039, -1495
1040, 2640
1041, 3308
1042, 2494
1043, 6129
1044, -1198
1045, 5174
1046, -5449
1047, 1903
1048, -7052
1049, -363
1050, -5796
1051, -473
1052, -4343
1053, -30
1054, -4259
1055, -1044
1056, -5060
1057, -3249
1058, -4014
1059, -3794
1060, -708
1061, -1074
1062, 2476
1063, 3471
1064, 2310
1065, 6596
1066, -1354
1067, 5402
1068, -6072
1069, 1644
1070, -8024
1071, -1482
1072, -6497
1073, -1990
1074, -4181
1075, -1066
1076, -3136
1077, -876
1078, -3522
1079, -2152
1080, -3111
1081, -2797
1082, -803
1083, -701
1084, 1832
1085, 3625
1086, 1810
1087, 6462
1088, -1632
1089, 5693
1090, -6277
1091, 1532
1092, -8467
1093, -2323
1094, -7108
1095, -3207
1096, -3881
1097, -1867
1098, -2013
1099, -620
1100, -2109
1101, -1009
1102, -2256
1103, -1566
1104, -936
1105, -66
1106, 1101
1107, 3366
1108, 1166
1109, 6172
1110, -1988
1111, 5389
1112, -6512
1113, 1190
1114, -8941
1115, -3026
1116, -7274
1117, -4388
1118, -3491
1119, -2692
1120, -802
1121, -309
1122, -644
1123, 236
1124, -1517
1125, -253
1126, -1261
1127, 493
1128, 44
1129, 3091
1130, 256
1131, 5447
1132, -2448
1133, 4897
1134, -6663
1135, 890
1136, -8882
1137, -3612
1138, -7280
1139, -5096
1140, -3009
1141, -3086
1142, 255
1143, -79
1144, 660
1145, 1367
1146, -799
1147, 1155
1148, -1720
1149, 1170
1150, -1046
1151, 2687
1152, -771
1153, 4477
1154, -2896
1155, 4007
1156, -6399
1157, 412
1158, -8542
1159, -3948
1160, -7070
1161, -5681
1162, -2617
1163, -3409
1164, 1215
1165, 286
1166, 1817
1167, 2540
1168, -210
1169, 2490
1170, -2140
1171, 1691
1172, -2396
1173, 2146
1174, -2062
1175, 3369
1176, -3167
1177, 3142
1178, -5957
1179, 30
1180, -8113
1181, -4115
1182, -6653
1183, -5786
1184, -2212
1185, -3484
1186, 1933
1187, 742
1188, 2633
1189, 3609
1190, 229
1191, 3514
1192, -2710
1193, 2063
1194, -3739
1195, 1522
1196, -3280
1197, 2146
1198, -3538
1199, 2048
1200, -5364
1201, -403
1202, -7084
1203, -3991
1204, -5929
1205, -5697
1206, -1921
1207, -3349
1208, 2238
1209, 1159
1210, 3203
1211, 4522
1212, 551
1213, 4563
1214, -3278
1215, 2282
1216, -4956
1217, 728
1218, -4482
1219, 625
1220, -3851
1221, 921
1222, -4608
1223, -712
1224, -5826
1225, -3610
1226, -4980
1227, -5097
1228, -1533
1229, -3036
1230, 2341
1231, 1541
1232, 3363
1233, 5190
1234, 569
1235, 5151
1236, -3638
1237, 2495
1238, -6007
1239, -127
1240, -5573
1241, -845
1242, -4041
1243, -357
1244, -3742
1245, -932
1246, -4460
1247, -2953
1248, -4002
1249, -4352
1250, -1259
1251, -2489
1252, 2267
1253, 1789
1254, 3225
1255, 5553
1256, 401
1257, 5652
1258, -4078
1259, 2447
1260, -6894
1261, -1024
1262, -6472
1263, -2220
1264, -4142
1265, -1514
1266, -2866
1267, -1100
1268, -3055
1269, -2190
1270, -2963
1271, -3315
1272, -1123
1273, -1985
1274, 1802
1275, 1889
1276, 2677
1277, 5479
1278, 178
1279, 5765
1280, -4532
1281, 2499
1282, -7552
1283, -1639
1284, -6948
1285, -3396
1286, -4167
1287, -2492
1288, -1871
1289, -1014
1290, -1581
1291, -1205
1292, -2001
1293, -1964
1294, -961
1295, -1253
1296, 1243
1297, 1931
1298, 2047
1299, 5264
1300, -271
1301, 5574
1302, -4706
1303, 2154
1304, -7873
1305, -2322
1306, -7452
1307, -4398
1308, -4027
1309, -3389
1310, -935
1311, -1057
1312, -272
1313, -264
1314, -1094
1315, -748
1316, -1042
1317, -302
1318, 336
1319, 1869
1320, 1164
1321, 4702
1322, -745
1323, 5039
1324, -4802
1325, 1835
1326, -8009
1327, -2647
1328, -7454
1329, -5130
1330, -3845
1331, -4087
1332, -56
1333, -1095
1334, 1116
1335, 666
1336, -127
1337, 633
1338, -1199
1339, 426
1340, -679
1341, 1724
1342, -2
1343, 3928
1344, -1238
1345, 4277
1346, -4817
1347, 1453
1348, -7786
1349, -2974
1350, -7375
1351, -5681
1352, -3589
1353, -4405
1354, 602
1355, -931
1356, 2202
1357, 1668
1358, 702
1359, 1924
1360, -1320
1361, 1162
1362, -1761
1363, 1489
1364, -1257
1365, 2891
1366, -1957
1367, 3333
1368, -4520
1369, 967
1370, -7149
1371, -3231
1372, -6849
1373, -5714
1374, -3187
1375, -4598
1376, 1355
1377, -737
1378, 3087
1379, 2557
1380, 1427
1381, 3200
1382, -1493
1383, 1938
1384, -2884
1385, 1174
1386, -2603
1387, 1805
1388, -2681
1389, 2281
1390, -4161
1391, 432
1392, -6278
1393, -3132
1394, -6110
1395, -5612
1396, -2761
1397, -4531
1398, 1526
1399, -454
1400, 3655
1401, 3356
1402, 1910
1403, 4260
1404, -1688
1405, 2500
1406, -4056
1407, 706
1408, -3822
1409, 496
1410, -3303
1411, 965
1412, -3790
1413, -118
1414, -5179
1415, -2980
1416, -5219
1417, -5214
1418, -2338
1419, -4295
1420, 1721
1421, -227
1422, 3725
1423, 3978
1424, 1883
1425, 5047
1426, -2009
1427, 2977
1428, -4915
1429, 233
1430, -5105
1431, -793
1432, -3707
1433, -352
1434, -3286
1435, -611
1436, -4046
1437, -2559
1438, -4073
1439, -4446
1440, -1869
1441, -3620
1442, 1758
1443, 117
1444, 3739
1445, 4259
1446, 1916
1447, 5540
1448, -2360
1449, 3301
1450, -5657
1451, -153
1452, -5975
1453, -1993
1454, -4160
1455, -1681
1456, -2594
1457, -1166
1458, -2719
1459, -2010
1460, -2966
1461, -3403
1462, -1428
1463, -2898
1464, 1543
1465, 404
1466, 3296
1467, 4325
1468, 1742
1469, 5712
1470, -2609
1471, 3298
1472, -6411
1473, -731
1474, -6824
1475, -3050
1476, -4392
1477, -2897
1478, -2019
1479, -1566
1480, -1370
1481, -1401
1482, -1720
1483, -2262
1484, -1135
1485, -2053
1486, 1064
1487, 685
1488, 2577
1489, 4209
1490, 1193
1491, 5541
1492, -2971
1493, 3251
1494, -6684
1495, -1145
1496, -7257
1497, -4057
1498, -4555
1499, -3906
1500, -1284
1501, -2007
1502, 28
1503, -749
1504, -517
1505, -855
1506, -819
1507, -907
1508, 413
1509, 934
1510, 1598
1511, 3800
1512, 650
1513, 5034
1514, -3047
1515, 2952
1516, -6872
1517, -1620
1518, -7425
1519, -4741
1520, -4592
1521, -4571
1522, -710
1523, -2110
1524, 1254
1525, 73
1526, 625
1527, 391
1528, -500
1529, 74
1530, -422
1531, 1010
1532, 501
1533, 3248
1534, -168
1535, 4390
1536, -3130
1537, 2400
1538, -6574
1539, -1889
1540, -7235
1541, -5111
1542, -4348
1543, -5096
1544, -43
1545, -2146
1546, 2287
1547, 789
1548, 1620
1549, 1656
1550, -385
1551, 1030
1552, -1180
1553, 1017
1554, -781
1555, 2471
1556, -1059
1557, 3478
1558, -3120
1559, 1787
1560, -6059
1561, -2116
1562, -6879
1563, -5439
1564, -4031
1565, -5352
1566, 344
1567, -2097
1568, 3129
1569, 1556
1570, 2470
1571, 2815
1572, -293
1573, 1918
1574, -2017
1575, 1035
1576, -2132
1577, 1445
1578, -1808
1579, 2290
1580, -3171
1581, 1223
1582, -5372
1583, -2173
1584, -6159
1585, -5360
1586, -3594
1587, -5342
1588, 707
1589, -1902
1590, 3645
1591, 2136
1592, 2734
1593, 3860
1594, -364
1595, 2594
1596, -2924
1597, 928
1598, -3347
1599, 484
1600, -2695
1601, 1032
1602, -3025
1603, 413
1604, -4546
1605, -2028
1606, -5163
1607, -4956
1608, -2980
1609, -5088
1610, 882
1611, -1749
1612, 3815
1613, 2607
1614, 3172
1615, 4623
1616, -484
1617, 3391
1618, -3759
1619, 741
1620, -4550
1621, -599
1622, -3415
1623, -342
1624, -2789
1625, -208
1626, -3455
1627, -1990
1628, -4086
1629, -4289
1630, -2486
1631, -4455
1632, 1063
1633, -1444
1634, 3789
1635, 2946
1636, 3142
1637, 5094
1638, -568
1639, 3878
1640, -4379
1641, 574
1642, -5364
1643, -1608
1644, -4082
1645, -1729
1646, -2481
1647, -1148
1648, -2353
1649, -1690
1650, -2890
1651, -3347
1652, -1889
1653, -3656
1654, 947
1655, -962
1656, 3498
1657, 3024
1658, 2802
1659, 5351
1660, -890
1661, 4063
1662, -4990
1663, 342
1664, -6295
1665, -2479
1666, -4628
1667, -2953
1668, -2146
1669, -1784
1670, -1185
1671, -1484
1672, -1624
1673, -2273
1674, -1316
1675, -2628
1676, 753
1677, -580
1678, 2807
1679, 3039
1680, 2386
1681, 5395
1682, -1152
1683, 3985
1684, -5338
1685, 42
1686, -6894
1687, -3415
1688, -5013
1689, -3900
1690, -1815
1691, -2376
1692, 59
1693, -1097
1694, -278
1695, -1118
1696, -656
1697, -1477
1698, 295
1699, -76
1700, 1870
1701, 2842
1702, 1732
1703, 4845
1704, -1425
1705, 3736
1706, -5468
1707, -328
1708, -7152
1709, -4016
1710, -5151
1711, -4701
1712, -1355
1713, -2810
1714, 1081
1715, -533
1716, 962
1717, -29
1718, -49
1719, -354
1720, -76
1721, 357
1722, 824
1723, 2601
1724, 760
1725, 4278
1726, -1673
1727, 3219
1728, -5289
1729, -592
1730, -6996
1731, -4542
1732, -5028
1733, -5362
1734, -960
1735, -3092
1736, 2010
1737, -81
1738, 2069
1739, 1161
1740, 436
1741, 804
1742, -646
1743, 594
1744, -402
1745, 1943
1746, -217
1747, 3399
1748, -1921
1749, 2526
1750, -4962
1751, -971
1752, -6445
1753, -4820
1754, -4778
1755, -5798
1756, -512
1757, -3252
1758, 2770
1759, 431
1760, 2945
1761, 2421
1762, 739
1763, 2002
1764, -1226
1765, 911
1766, -1658
1767, 1203
1768, -1224
1769, 2157
1770, -2223
1771, 1735
1772, -4489
1773, -1254
1774, -5895
1775, -4755
1776, -4216
1777, -5764
1778, -201
1779, -3224
1780, 3222
1781, 860
1782, 3560
1783, 3289
1784, 867
1785, 2963
1786, -1782
1787, 1208
1788, -2727
1789, 398
1790, -2299
1791, 847
1792, -2478
1793, 688
1794, -3859
1795, -1277
1796, -4977
1797, -4323
1798, -3622
1799, -5384
1800, 52
1801, -2954
1802, 3474
1803, 1299
1804, 3817
1805, 4033
1806, 1008
1807, 3823
1808, -2504
1809, 1363
1810, -3856
1811, -343
1812, -3227
1813, -359
1814, -2508
1815, -225
1816, -3069
1817, -1417
1818, -3863
1819, -3845
1820, -2981
1821, -4786
1822, 289
1823, -2655
1824, 3470
1825, 1444
1826, 3822
1827, 4507
1828, 857
1829, 4203
1830, -3007
1831, 1435
1832, -4902
1833, -1134
1834, -4119
1835, -1591
1836, -2477
1837, -1120
1838, -2082
1839, -1459
1840, -2674
1841, -3042
1842, -2190
1843, -3920
1844, 333
1845, -2141
1846, 3189
1847, 1690
1848, 3647
1849, 4779
1850, 773
1851, 4501
1852, -3545
1853, 1247
1854, -5682
1855, -1854
1856, -4698
1857, -2812
1858, -2364
1859, -1954
1860, -991
1861, -1472
1862, -1291
1863, -2191
1864, -1366
1865, -2943
1866, 375
1867, -1517
1868, 2713
1869, 1861
1870, 3075
1871, 4747
1872, 456
1873, 4354
1874, -3713
1875, 1062
1876, -6244
1877, -2517
1878, -5199
1879, -3843
1880, -2345
1881, -2731
1882, -76
1883, -1340
1884, 6
1885, -1274
1886, -508
1887, -1807
1888, 295
1889, -874
1890, 1873
1891, 1864
1892, 2361
1893, 4428
1894, 193
1895, 4172
1896, -3871
1897, 893
1898, -6427
1899, -3119
1900, -5572
1901, -4714
1902, -2000
1903, -3418
1904, 798
1905, -1081
1906, 1165
1907, -329
1908, 348
1909, -617
1910, 64
1911, -278
1912, 984
1913, 1765
1914, 1434
1915, 3861
1916, -369
1917, 3722
1918, -3969
1919, 614
1920, -6263
1921, -3513
1922, -5426
1923, -5420
1924, -1907
1925, -3901
1926, 1538
1927, -886
1928, 2289
1929, 811
1930, 1112
1931, 628
1932, -277
1933, 348
1934, 22
1935, 1265
1936, 383
1937, 3084
1938, -879
1939, 3177
1940, -3738
1941, 271
1942, -6157
1943, -3769
1944, -5197
1945, -5705
1946, -1456
1947, -4083
1948, 2140
1949, -571
1950, 3274
1951, 1843
1952, 1495
1953, 1826
1954, -620
1955, 934
1956, -1072
1957, 946
1958, -731
1959, 2027
1960, -1307
1961, 2174
1962, -3541
1963, -148
1964, -5482
1965, -3873
1966, -4761
1967, -5726
1968, -1096
1969, -4217
1970, 2634
1971, -287
1972, 3855
1973, 2739
1974, 1874
1975, 2926
1976, -943
1977, 1509
1978, -2248
1979, 405
1980, -1914
1981, 885
1982, -1841
1983, 1153
1984, -3161
1985, -506
1986, -4619
1987, -3535
1988, -4131
1989, -5445
1990, -838
1991, -3996
1992, 2927
1993, -63
1994, 4210
1995, 3295
1996, 2112
1997, 3785
1998, -1347
1999, 1910
2000, -3289
2001, 58
2002, -2996
2003, -317
2004, -2152
2005, -41
2006, -2531
2007, -854
2008, -3653
2009, -3196
2010, -3299
2011, -4904
2012, -661
2013, -3533
2014, 3029
2015, 196
2016, 4378
2017, 3731
2018, 2217
2019, 4371
2020, -1687
2021, 2116
2022, -4157
2023, -536
2024, -4053
2025, -1449
2026, -2553
2027, -1042
2028, -1828
2029, -1254
2030, -2360
2031, -2777
2032, -2391
2033, -4005
2034, -358
2035, -2931
2036, 2814
2037, 593
2038, 4068
2039, 4117
2040, 2141
2041, 4770
2042, -2014
2043, 2230
2044, -4980
2045, -1044
2046, -4846
2047, -2584
2048, -2722
2049, -2118
2050, -1260
2051, -1488
2052, -1149
2053, -2125
2054, -1311
2055, -3052
2056, -75
2057, -2294
2058, 2293
2059, 730
2060, 3602
2061, 4107
2062, 1768
2063, 4772
2064, -2217
2065, 2163
2066, -5336
2067, -1570
2068, -5365
2069, -3583
2070, -2804
2071, -2972
2072, -445
2073, -1594
2074, 123
2075, -1304
2076, -279
2077, -1850
2078, 114
2079, -1529
2080, 1752
2081, 744
2082, 2785
2083, 3853
2084, 1288
2085, 4626
2086, -2446
2087, 2011
2088, -5634
2089, -1980
2090, -5628
2091, -4399
2092, -2956
2093, -3915
2094, 165
2095, -1747
2096, 1279
2097, -381
2098, 693
2099, -709
2100, 116
2101, -778
2102, 971
2103, 903
2104, 1827
2105, 3242
2106, 657
2107, 4077
2108, -2576
2109, 1703
2110, -5615
2111, -2352
2112, -5710
2113, -4918
2114, -2670
2115, -4351
2116, 771
2117, -1718
2118, 2240
2119, 390
2120, 1439
2121, 500
2122, 185
2123, 182
2124, 261
2125, 811
2126, 746
2127, 2723
2128, 97
2129, 3493
2130, -2605
2131, 1408
2132, -5338
2133, -2446
2134, -5530
2135, -5285
2136, -2545
2137, -4781
2138, 1383
2139, -1716
2140, 3179
2141, 1045
2142, 2158
2143, 1719
2144, 166
2145, 917
2146, -676
2147, 796
2148, -270
2149, 1812
2150, -595
2151, 2419
2152, -2435
2153, 788
2154, -4837
2155, -2713
2156, -5074
2157, -5310
2158, -2237
2159, -4876
2160, 1781
2161, -1613
2162, 3822
2163, 1912
2164, 2758
2165, 2808
2166, 16
2167, 1707
2168, -1630
2169, 616
2170, -1454
2171, 793
2172, -1224
2173, 1356
2174, -2307
2175, 282
2176, -4177
2177, -2571
2178, -4479
2179, -5062
2180, -1863
2181, -4673
2182, 2060
2183, -1244
2184, 4233
2185, 2367
2186, 3084
2187, 3650
2188, -187
2189, 2262
2190, -2562
2191, 426
2192, -2688
2193, -111
2194, -1868
2195, 217
2196, -2091
2197, -328
2198, -3224
2199, -2506
2200, -3630
2201, -4642
2202, -1441
2203, -4348
2204, 2134
2205, -1019
2206, 4411
2207, 2841
2208, 3207
2209, 4306
2210, -254
2211, 2716
2212, -3359
2213, 84
2214, -3815
2215, -1211
2216, -2489
2217, -969
2218, -1610
2219, -816
2220, -2131
2221, -2155
2222, -2498
2223, -3921
2224, -998
2225, -3701
2226, 2026
2227, -671
2228, 4169
2229, 3024
2230, 3086
2231, 4696
2232, -587
2233, 2972
2234, -3914
2235, -259
2236, -4671
2237, -2146
2238, -2984
2239, -2117
2240, -1239
2241, -1388
2242, -1004
2243, -1813
2244, -1353
2245, -3088
2246, -492
2247, -2978
2248, 1854
2249, -386
2250, 3761
2251, 3203
2252, 2856
2253, 4834
2254, -767
2255, 3166
2256, -4375
2257, -609
2258, -5390
2259, -3127
2260, -3273
2261, -3091
2262, -767
2263, -1809
2264, 164
2265, -1271
2266, -199
2267, -1907
2268, 36
2269, -2040
2270, 1497
2271, -117
2272, 2972
2273, 3003
2274, 2180
2275, 4608
2276, -1037
2277, 3042
2278, -4674
2279, -873
2280, -5539
2281, -3937
2282, -3463
2283, -3903
2284, -367
2285, -2187
2286, 1233
2287, -719
2288, 860
2289, -754
2290, 224
2291, -1080
2292, 1012
2293, 138
2294, 2108
2295, 2683
2296, 1632
2297, 4073
2298, -1287
2299, 2667
2300, -4733
2301, -1199
2302, -5832
2303, -4455
2304, -3420
2305, -4587
2306, 135
2307, -2552
2308, 2179
2309, -90
2310, 1829
2311, 463
2312, 531
2313, 21
2314, 332
2315, 448
2316, 1074
2317, 2169
2318, 879
2319, 3463
2320, -1415
